"vendor_code","name"
9079515,"Пакет ""Садовые цветы"", мягкий пластик, 26 x 23 см, 110 мкм"
9079521,"Пакет ""Оранжевые цветы"", мягкий пластик, 26 x 23 см, 110 мкм"
7691528,"Пакет подарочный новогодний крафтовый вертикальный «Green», MS 18 х 23 х 10 см, Новый год"
2057984,"Пакет ""Данилов"", полиэтиленовый с петлевой ручкой, 46х46 см, 50 мкм"
5088620,"Пакет без ручек «Счастья в Новом Году», 10 х 19.3 х 7 см, Новый год"
9935842,"Пакет крафт с квадратным дном и окном  30 Х 30 Х 30 см Розовый, 1шт"
5193289,"Пакет ""Зимний гость"", полиэтиленовый с петлевой ручкой, 44х44 см. Новый год"
4733782,"Пакет подарочный ламинированный вертикальный, упаковка, «Море», M 26 х 30 х 9 см"
10547409,"Пакет подарочный новогодний с окном ""Новый год"", тиснение, 26 х 32 х 12 см. Новый год"
9494155,"Пакет ламинированный «Коричневый», 26 х 32 х 12 см"
5215259,"Пакет ""Новый снеговик"", полиэтиленовый с вырубной ручкой, 40 х 31 см, 60 мкм"
3681004,"Пакет подарочный ламинированный квадратный, упаковка, «Будь разным», 14 х 14 х 9 см"
785163,"Пакет ""5 минут"", полиэтиленовый с вырубной ручкой, 60 мкм"
7387482,"Пакет ""Цветочная мелодия"", полиэтиленовый с вырубной ручкой, 38х40 см, 40 мкм"
920746,Полиэтиленовый пакет Новогодний Тачки
10331338,"Пакет подарочный ""Медведь"",  11,5 х 14,5 х 6,5 см"
1163795,"Пакет подарочный ""Турбион"" 16х16х7,6 см"
7661212,"Пакет подарочный новогодний «Вообще не отвечаю», 22 х 22 х 11 см, Новый год"
7661218,"Пакет подарочный новогодний «Давай наливай», 22 х 22 х 11 см, Новый год"
7691458,"Пакет подарочный новогодний крафтовый вертикальный «Снежинка», M 26 х 30 х 9 см, Новый год"
7691550,"Пакет подарочный новогодний крафтовый вертикальный «Золотое копытце», S 12 х 15 х 5.5 см, Новый год"
7691555,"Пакет подарочный новогодний крафтовый вертикальный «Тебе», M 26 х 30 х 9 см, Новый год"
7705481,"Пакет подарочный новогодний крафтовый квадратный «Вера в чудеса», 30 х 30 х 12 см, Новый год"
7761517,"Пакет подарочный новогодний ламинированный «Сапфир», 25 х 23 х 18 см, Новый год"
818809,Пакет ламинированный S НГ змея успеха и удачи тиснение
7077222,"Пакет подарочный ""Модница"", крафт, 40.5 х 24.8 х 9 см"
695074,"Сумка ""Маша и Медведь"" 26,4 х 35,5 см"
695075,"Сумка подарочная ""Маша и Медведь"""
798545,"Сумка подарочная ""Новогодняя"" Boofle"
836144,"Сумка подарочная ""Ариэль"" Disney 26 х 36 см."
9543864,"Пакет подарочный новогодний ламинированный «Исполнения желаний!», S 12 х 15 х 5.5 см, Новый год"
2779112,"Пакет подарочный ламинированный квадратный, упаковка, «Поздравляю!», 22 х 22 х 11 см"
10636546,"Пакет ""Новогоднее послание"", полиэтиленовый с вырубной ручкой, 30х23 см. Новый год"
9645715,"Пакет ""Шарики в подарок"", полиэтиленовый с вырубной ручкой, 20х30 см, 30 мкм"
815001,"мешок п/металл (25*38,5) (100) (в ассорт)"
714317,Сумка 0492.822 клетка
1143118,"Пакет подарочный ""Принцесса"" 18х21 см, Disney Princess"
1143122,"Пакет подарочный ""Принцессы"" 28х34 см, Disney Princess"
1143099,"Пакет подарочный ""Презент новогодний"" 18 х 23 см"
1161366,"Пакет подарочный ""Хроники Нарнии"" 28х34 см, Disney Narnia"
819332,Пакет ламинированный MS символ Колокольчик
176347,"Пакет крафт с декоративными наклейками «Только для тебя», MS 18 х 23 х 8 см"
176348,"Пакет крафт с декоративными наклейками ""Мишки"""
176349,"Пакет крафт с декоративными наклейками «С любовью», MS 18 х 23 х 8 см"
176350,"Пакет крафт с декоративными наклейками ""Поздравляю"""
176351,"Пакет крафт с декоративными наклейками ""Котэ"""
800822,"сумочка подарочная 154 голография (12шт) Н.Г.снежинка(24,5*20*11) (бокс 480 шт)"
2811424,"Пакет подарочный ""Весна Пеппы"", 35 х 25 х 9 см, Peppa Pig"
800828,сумка кожаная
800892,сумочка подарочная 242 ламинат №6 (12 шт) Н.Г.(D11.5*14.5*6) (бокс 2400 шт) минимум 24 шт
800826,сумочка подарочная 159 ламинат (12шт) №91253 (32*25*11) (бокс 36 шт)
9275832,"Пакет подарочный новогодний пропиленовый «С Новым годом», 12,5 х 18 см, Новый год"
1074355,"Пакет подарочный под бутылку ""Узоры"", 36 х 12 х 8.5 см"
1074330,"Пакет подарочный под бутылку ""Ар-деко"", 36 х 12 х 8.5 см"
1141318,"Пакет подарочный ""Незабудки графика"" 16,5х26,5х6,6 см"
1141322,"Пакет подарочный ""Цветущий ландыш"" 23х22,5х10 см"
1141316,"Пакет подарочный ""Фон кружева синий"" 11,5х17,5х5 см"
571297,"Пакет подарочный ""Маленькие друзья"" розовый"
571329,"Пакет подарочный ""Розалия"""
571337,"Тюльпан пакет подарочный 26,5 x 13 х 33,5 ехclusive AGB002005"
1102381,"Пакет подарочный ""Плетистые розы"", 24 х 20 х 10.2 см"
1102375,"Пакет подарочный ""Геральдика"", 14.5 х 11.5 х 6.5 см"
9232658,"Пакет подарочный ""Зайчик с подарком другу"" , 18 х 22,3 х 10 см. Новый год"
9918404,"Пакет крафт Thank You, розовый, 27 х 21 х 11 см"
10188665,"Пакет подарочный ""С 23 февраля, крч"", 24 х 10,5 х 32 см 1 шт"
4647173,"Пакет подарочный ламинированный с пластиковым окном, упаковка, «Крутой мужик», 30,5 х 25 х 17,5 см"
5266629,"Пакет подарочный, упаковка, «Для тебя», 30 х 23 х 10 см"
7039465,"Пакет полиэтиленовый с вырубной ручкой ""Пионы"", розовые, 30х40 см, 50 мкм"
6582781,"Пакет подарочный ламинированный, упаковка, «Жёлтый», L 28 х 38 х 9 см"
7304189,"Пакет подарочный ламинированный, упаковка, «Фуксия», M 25.5 х 32 х 9 см"
10365472,"Пакет подарочный новогодний крафтовый вертикальный «С Новым годом», ёлочные игрушки, ML 23 х 27 х 11.5 см , Новый год"
6999125,"Пакет подарочный ""Хризантемы"", 18 х 22,3 х 10 см"
1125702,"Пакет подарочный ""Шепот ириса"" 16,5х26,5х6,6 см"
1125699,"Пакет подарочный ""Кружева из тюльпанов"" 16,5х26,5х6,6 см"
1125685,"Пакет подарочный ""Кружева из тюльпанов"" 11,5х17,5х5 см"
1102400,"Пакет подарочный ""Щенок с цветком"", 36 х 26.4 х 11.5 см"
1102390,"Пакет подарочный ""Пион"", 24 х 20 х 10.2 см"
1102399,"Пакет подарочный ""Открытка"", 36 х 26.4 х 11.5 см"
1074341,"Пакет подарочный ""Георгины. Орнамент"", 45.5 х 33 х 10 см"
1074303,"Пакет подарочный ""Золотой шар"", 36 х 26.4 х 11.5 см"
1074292,"Пакет подарочный ""Котята мечтатели"", 23 х 17.8 х 9.8 см"
4904173,"Пакет подарочный ""Пчелка"", 11,5 х 14,5 х 6,5 см"
1163804,"Пакет подарочный ""Пейсли - турецкий огурец"" 16х16х7,6 см"
1163799,"Пакет подарочный ""Радуга подсолнух"" 16х16х7,6 см"
1163786,"Пакет подарочный ""Перванш"" 23х22,5х10 см"
1247801,"Пакет крафт без печати 45 х 18 х 48 см, кр. ручка"
1163789,"Пакет подарочный ""Шкатулка роз"" 23х22,5х10 см"
1163780,"Пакет подарочный ""Карминовое сердце"" 16,5х26,5х7 см"
10454486,"Пакет подарочный ""Русалочка"", 26 х 32 х 12 см"
3817814,"Пакет крафт МИКС, 15 х 6 х 20 см"
2737893,"Пакет ""Гостинцы"", полиэтиленовый с петлевой ручкой, 60х50 см, 70 мкм"
983462,"Пакет ""Северный узор"" полиэтиленовый, с пластиковой ручкой, 36 х 37 см, 100 мкм"
4785001,"Пакет подарочный, упаковка, Best wishes, 14 х 17 х 7 см"
10367337,"Пакет ""Счастья"",  мягкий пластик, 30 х 29 х 9 см, 140 мкм"
2557297,"Пакет подарочный ламинированный вертикальный, упаковка, «Поздравляю с 23 Февраля», S 12 х 15 х 5,5 см"
785166,"Пакет ""Яркие шары"", 35 мкм"
727352,"Пакет ""Фантазия"", полиэтиленовый с петлевой ручкой, 44*38 см, 43 мкм"
10331371,"Пакет подарочный ""Колибри в цветах"",  18 х 22,3 х 10 см"
10331352,"Пакет подарочный ""С пожеланием счастья"", нежный,  18 х 22,3 х 10 см"
641922,пакет полиэтиленовый с петлевой ручкой Маленький купидон 44*40см 43мкм
676201,"пакет полиэтиленовый с петлевой ручкой Аленушка ПНД, 44*40 см, 37 мкм"
10331374,"Пакет подарочный ""Цветочное настроение"", розовый,  18 х 22,3 х 10 см"
636830,"Пакет ""Жакард"", 43 мкм"
10359942,"Пакет подарочный ""Для тебя"", 18 х 22,3 х 10 см"
1085711,"Пакет ""Гейша"", полиэтиленовый с петлевой ручкой, 38х45 см, 45 мкм"
1085699,"Пакет ""Орхидеи"", полиэтиленовый с петлевой ручкой 38х34 100мкм"
1085710,"Пакет ""Блондинка с голубой лентой"", полиэтиленовый с петлевой ручкой, 38х45 см, 45 мкм"
1085726,"Пакет ""Анютины глазки"", полиэтиленовый с петлевой ручкой 40x45 45 мкм"
9228428,"Пакет подарочный ""Новогодний полет"" 25 х 40 см,  цветной металлизированный рисунок"
7661206,"Пакет подарочный новогодний «Как лох», 22 х 22 х 11 см, Новый год"
3217048,"Набор пакетов микс «От всего сердца», MS 18 × 23 × 8 см"
7724289,"Пакет подарочный новогодний крафтовый с пластиковым окном «Gold», 24 х 20 х 11см, Новый год"
6831701,"Пакет пропиленовый «Сердечки», 24 х 39 см"
7724294,"Пакет подарочный новогодний крафтовый с пластиковым окном «Город», 31 х 26 х 11 см, Новый год"
2779115,"Пакет подарочный ламинированный квадратный, упаковка, «Счастье ждет тебя», 22 х 22 х 11 см"
7303794,"Пакет подарочный крафтовый горизонтальный, упаковка, «Номер один», L 31 х 40 х 11,5 см"
571264,Винтаж пакет подарочный 30 х 12 х 41 T952400
10398505,"Пакет подарочный ""Позолоченный"", 26 х 32 х 12 см. Новый год"
10459218,"Пакет подарочный, 23х27х11.5 см, упаковка, 4 вида МИКС"
2045978,"Пакет подарочный ""Радужный зигзаг"", 45 х 32 х 10 см"
4521837,"Пакет подарочный под бутылку ""Грузия"", 36 х 12 х 8.5 см"
3092235,"Пакет подарочный ""Форсаж"", 42,5 х 33 х 10 см"
9592317,"Пакет подарочный ""Лепестки наслаждения"", 18 х 22,3 х 10 см"
2798835,"Пакет подарочный ""Ёлочка"", 14,5 х 11,5 х 6,5 см"
3093931,"Пакет ""Каприз"", полиэтиленовый с петлевой ручкой, 37 х 31 см, 85 мкм"
9558888,"Пакет подарочный, 23х27х11.5 см, упаковка, Синий трактор"
4674576,"Пакет ламинированный, 26 x 32 x 12 см"
10523306,"Пакет крафт, ""Зеленый линии"", 27 х 21 х 11 см"
4155371,"Пакет подарочный под бутылку ""Взрыв шампанского"", 12 х 36 х 8,5 см"
9079909,"Набор полиэтиленовых пакетов, Черный 30-40 См, 70 мкм, 50 шт"
9079932,"Набор полиэтиленовых пакетов, Черный 20-30 См, 70 мкм, 50 шт"
4155352,"Пакет подарочный ""Чаепитие"", 17,8 х 23 х 9,8 см"
3312697,"Пакет ""Манчестер"", полиэтиленовый с петлевой ручкой, 44 х 44 см, 70 мкм"
1073564,"Пакет без ручек «С Новым годом, Дед Мороз», 10 × 19,5 см"
2584318,"Пакет подарочный ламинированный вертикальный, упаковка, «Больших побед», S 12 х 15 х 5,5 см"
9228430,"Пакет подарочный ""С Новым годом!"" 25 х 40 см. Новый год"
2584319,"Пакет подарочный ламинированный вертикальный, упаковка, «Больших побед», MS 18 х 23 х 8 см"
2584320,"Пакет подарочный ламинированный вертикальный, упаковка, «Больших побед», ML 23 х 27 х 8 см"
2779114,"Пакет подарочный ламинированный квадратный, упаковка, «Счастье ждёт тебя», 14 х 14 х 9 см"
2779113,"Пакет ламинированный квадратный «Поздравляю!», 30 × 30 × 12 см"
2779116,"Пакет ламинированный квадратный «Счастье ждет тебя», 30 × 30 × 12 см"
4569526,"Пакет подарочный ламинированный горизонтальный, упаковка, «Самой Прекрасной», MS 23 х 18 х 8 см"
3680838,"Пакет ламинированный вертикальный «Мужская воля», L 31 × 40 × 9 см"
3680836,"Пакет подарочный ламинированный вертикальный, упаковка, «Мужская воля», ML 23 х 27 х 11,5 см"
3680835,"Пакет подарочный ламинированный вертикальный, упаковка, «Мужская воля», MS 18 х 23 х 8 см"
3680979,"Пакет ламинированный квадратный «Цветочная нежность», 30 × 30 × 12 см"
3680887,"Пакет ламинированный вертикальный «С праздником», L 31 × 40 × 9 см"
4725078,"Пакет подарочный ламинированный вертикальный, упаковка, «Ты прекрасна», S 12 х 15 х 5,5 см"
4725079,"Пакет подарочный ламинированный вертикальный, упаковка, «Ты прекрасна», MS 18 х 23 х 10 см"
10245692,"Пакет ""Пейзаж"", мягкий пластик, 26 x 23 см, 110 мкм"
10307149,"Пакет крафт ""Ночной пейзаж"" 26 х 32 х 12 см"
10307163,"Пакет крафт ""Нежный букет"" 18 х 22,3 х 10 см"
4733849,"Пакет подарочный ламинированный вертикальный, упаковка, Steel, MS 18 х 23 х 10 см"
4155407,"Пакет подарочный ""Трепетная любовь"", 50 х 40 х 15 см"
4733865,"Пакет подарочный ламинированный вертикальный, упаковка, Gold present, MS 18 х 23 х 10 см"
4733867,"Пакет подарочный ламинированный вертикальный, упаковка, Gold present, M 26 х 30 х 9 см"
3680898,"Пакет подарочный горизонтальный крафтовый, упаковка, «Только для тебя с любовью», MS 23 х 18 х 10 см"
4567802,"Пакет подарочный крафтовый вертикальный, упаковка, «Поздравляю», S 12 х 15 х 5.5 см"
4733838,"Пакет подарочный ламинированный вертикальный, упаковка, «Подарок для тебя», ML 23 х 27 х 11,5 см"
4764563,"Пакет подарочный крафтовый вертикальный, упаковка, «Единорожек», S 12 х 15 х 5.5 см"
6582640,"Пакет подарочный ламинированный, упаковка, Present with love, MS 18 х 23 х 8 см"
6582675,"Пакет подарочный ламинированный, упаковка, «With great love», S 12 х 15 х 5,5 см"
7551316,"Пакет подарочный крафтовый, упаковка, «Inspiration», 18 х 23 х 10 см"
9209483,"Пакет подарочный, упаковка, «Подарок для тебя», чёрный крафт, 18 х 23 х 10 см"
4733781,"Пакет подарочный ламинированный вертикальный, упаковка, «Море», ML 23 х 27 х 11,5 см"
9950536,"Пакет подарочный, с окном,  30 х 20 х 16 см, розовый"
5284120,"Пакет подарочный ламинированный вертикальный, упаковка, «Лучшему Учителю», MS 18 х 23 х 10 см"
10544232,"Пакет подарочны новогодний ламинированныйй ""Светильник"", 23 х 17,8 х 9,8 см. Новый год"
4733836,"Пакет подарочный ламинированный вертикальный, упаковка, «Подарок для тебя», S 12 х 15 х 5.5 см"
4733851,"Пакет подарочный ламинированный вертикальный, упаковка, «Стиль», S 12 х 15 х 5.5 см"
4733858,"Пакет подарочный ламинированный вертикальный, упаковка, Wood style, ML 23 х 27 х 11,5 см"
4733864,"Пакет подарочный ламинированный вертикальный, упаковка, «Gold present», S 12 х 15 х 5.5 см"
4733779,"Пакет подарочный ламинированный вертикальный, упаковка, «Море», S 12 х 15 х 5.5 см"
10181914,"Пакет подарочный крафтовый, упаковка, «Лучшему», 15 х 10 х 6 см"
4725092,"Пакет подарочный ламинированный горизонтальный, упаковка, For you, ML 27 х 23 х 11,5 см"
5226257,"Пакет подарочный ламинированный квадратный, упаковка, «Космос», 30 х 30 х 12 см"
7304198,"Пакет подарочный ламинированный, упаковка, «Фуксия», L 31 х 40 х 11.5 см"
9916265,"Пакет ламинированный вертикальный PRESENT, голубой-бежевый, 23 х 27 х 11,5 см"
3607628,"Пакет ""Хлоя"", мягкий пластик, 30 х 30 см, 150 мкм"
1022563,"Сумка подарочная ""Фея"", 20 х 24 см, Disney"
193667,Сумка бумажная жатая  золото микс 16*16*8 см
2366840,"Пакет ""Богема"", полиэтиленовый с пластиковой ручкой, 90 мкм , 38 х 35 см"
1464639,"Пакет ""Голд декор"", полиэтиленовый с петлевой ручкой, 60 х 50 см, 70 мкм"
9079514,"Пакет ""Роял"", синий, мягкий пластик, 26 x 23 см, 110 мкм"
6582790,"Пакет подарочный ламинированный, упаковка, «Розовый», ML 21 х 25 х 8 см"
10074192,"Пакет подарочный ламинированный, упаковка, Red, M 24 х 29 х 9 см"
7184507,"Пакет подарочный под бутылку, упаковка, «Крафтовый», 13 x 36 x 10 см"
5134134,"Пакет подарочный крафт, упаковка, «С 23 февраля!», 12 х 21 х 9 см"
1499491,"Пакет подарочный крафтовый вертикальный, упаковка, «Подарок настоящему мужчине», 23 х 27 х 8 см"
4764562,"Пакет подарочный крафтовый вертикальный, упаковка, «Супер герой», L 31 х 40 х 11,5 см"
4332258,"Пакет ""Перфекто плюмерия"", полиэтиленовый с вырубной ручкой, 90 мкм 42 х 48 см"
4986777,"Пакет полиэтиленовый, с вырубной ручкой, «Полоска», белый, 50 мкм , 35 х 45 см"
7184509,"Пакет подарочный под бутылку, упаковка, «Тиффани», 13 x 35 x 10 см"
7184508,"Пакет подарочный под бутылку, упаковка, «Розовый», 13 x 35 x 10 см"
7184506,"Пакет подарочный под бутылку, упаковка, «Молочный», 13 x 36 x 10 см"
4357669,"Пакет ламинированный квадратный МИКС «Для тебя», 30 × 30 × 12 см"
10335279,"Пакет подарочный новогодний крафтовый квадратный «Новогодний мишка», 22 х 22 х 11 см, Новый год"
10620983,"Пакет бумажный подарочный новогодний крафт ""Новогодний уют"" 26 х 32 х 12 см. Новый год"
4275593,"Пакет под бутылку крафтовый «Новогоднее настроение», 13 х 36 х 10 см, Новый год"
7661213,"Пакет подарочный новогодний «Новогодняя суета», 22 х 22 х 11 см, Новый год"
7661214,"Пакет подарочный новогодний «Косяки наше всё», 22 х 22 х 11 см, Новый год"
9524095,"Пакет подарочный новогодний крафтовый «Новогодняя суета», 25 х 22 х 12 см, Новый год"
6631865,"Пакет подарочный новогодний ламинированный «Новогодний город», ML 23 х 27 х 11.5 см, Новый год"
9232519,"Пакет подарочный ""Новогодние подарки"", 26 х 32 х 12 см. Новый год"
10144879,"Пакет подарочный под бутылку, упаковка, «Геометрия», белый крафт, 13 х 36 х 10 см"
9911119,"Пакет бумажный подарочный новогодний крафт ""Новогодняя прогулка"" 26 х 32 х 12 см. Новый год"
10364336,"Пакет без ручек «Дедушка Мороз», 10 х 19.5 х 7 см, Новый год"
7063970,"Пакет ""Новогодняя газета"", полиэтиленовый с вырубной ручкой, серая, 37х47 см. Новый год"
9865862,"Пакет фасовочный БОПП, ""Поцелуи"" 9*19 см"
9019442,"Пакет ""Кот джентльмен"", полиэтиленовый, с вырубной ручкой, 38 х 47 см, 60 мкм"
10320449,"Пакет под бутылку «Пыльная роза», 13 x 36 x 10 см"
10353271,"Пакет ""Яркость весны"", полиэтиленовый с пластиковой ручкой, 37х34 см, 90 мкм"
9830361,"Пакет подарочный ""Мчится праздник"",  33 х 42,5 х 10 см"
9706099,"Пакет ламинированный вертикальный ""Загадай желание"",33 х 42 х 10 см"
2449802,"Пакет без ручек «Кому‒то ну очень хорошему», 10 х 19,5 х 7 см, Новый год"
2634312,"Пакет подарочный ламинированный вертикальный, упаковка, «Это твой день!», 18 х 23 х 8 см, ручка МИКС"
5187564,"Пакет подарочный ламинированный вертикальный, упаковка, Love you, ML 23 х 27 х 11,5 см"
989342,"Пакет ""Гирлянда"" полиэтиленовый, с вырубной ручкой, 39х47,5 см, 60 мкм"
1067547,"Пакет ""Борг"" матовый, полиэтиленовый с петлевой ручкой, 30х32 см, 70 мкм"
10462645,"Пакет подарочный, ламинированный, ""Клетка"",31 х 40 х 11,5 см. Новый год"
5284124,"Пакет подарочный ламинированный вертикальный, упаковка, «Любимому воспитателю», ML 27 х 23 х 11,5 см"
10484658,"Пакет ламинированный «Снеговичок», XXL 61 х 46 х 20 см. Новый год"
10330078,"Пакет ламинированный «Шарики»,  30 × 41,5 × 12 см"
9756356,Пакет подарочный из ПВХ Белый 20 x 18 x 10 см
1074278,"Пакет подарочный ""Совята"", 24 х 20 х 10.2 см"
1074283,"Пакет подарочный ""Желтые нарциссы"", 23 х 17.8 х 9.8 см"
1074286,"Пакет подарочный ""Цветы в чашке"", 23 х 17.8 х 9.8 см"
1074287,"Пакет подарочный ""Оранжерея"", 23 х 17.8 х 9.8 см"
1074314,"Пакет подарочный под бутылку ""Вектор марин"", 36 х 12 х 8.5 см"
7025939,Пакет ламинированный «Игривость» 26 x 32 x 12 см
7025933,Пакет ламинированный «Яркость взгляда» 26 x 32 x 12 см
7025931,Пакет ламинированный «Нежный маятник» 26 x 32 x 12 см
1074334,"Пакет подарочный под бутылку ""Мускат"", 36 х 12 х 8.5 см"
1074346,"Пакет подарочный ""Лилейник"", 24 х 20 х 10.2 см"
7506210,"Пакет подарочный «Классный!», 24 х 14 х 28 см"
1074348,"Пакет подарочный ""Пестрый орнамент"", 24 х 20 х 10.2 см"
1074350,"Пакет подарочный ""Дикая роза"", 24 х 20 х 10.2 см"
1074361,"Сумка подарочная ""Робот"", 33х45 см"
9898510,"Коробка-пакет с ручкой, крафт, 32 х 23 х 11 см"
9079903,"Набор полиэтиленовых пакетов, Черный 30-40 См, 50 мкм, 50 шт"
5284119,"Пакет подарочный ламинированный вертикальный, упаковка, «Любимому Учителю», MS 18 х 23 х 10 см"
7489525,"Пакет подарочный ламинированный вертикальный, упаковка, «Лучшему учителю», MS 18 х 23 х 10 см"
7489529,"Пакет подарочный ламинированный вертикальный, упаковка, «Поздравляю», MS 18 х 23 х 10 см"
9404870,"Пакет подарочный под бутылку, упаковка, «Учителю», 35 х 13 х 10 см"
10321698,"Пакет ламинированный вертикальный «Тропики», 33 х 42 х 10 см"
10318192,"Пакет ламинированный «REAL MAN»,MS  18 × 23 × 10 см"
10398485,"Пакет подарочный ""Милый кролик"", 26 х 32 х 12 см. Новый год"
10398488,"Пакет подарочный ""Новгоднее украшение"", 26 х 32 х 12 см. Новый год"
10398536,"Пакет подарочный ""Шарики"", 50 х 40 х 15 см. Новый год"
10544108,"Пакет подарочный ""Счастливого Нового года"", на бежевом, 26 х 32 х 12 см. Новый год"
10454516,"Пакет подарочный ""Львёнок"", 18 х 22,3 х 10 см"
10544109,"Пакет подарочный ""Веточки"", 26 х 32 х 12 см. Новый год"
10544125,"Пакет подарочный ""Лисёнок"", 26 х 32 х 12 см. Новый год"
10544151,"Пакет подарочный ""Веточки"", 33 х 42,5 х 10 см. Новый год"
10544176,"Пакет подарочный ""Счастливого Нового года"", на красном, 18 х 22,3 х 10 см. Новый год"
10544181,"Пакет подарочный ""Щелкунчик"", 18 х 22,3 х 10 см. Новый год"
3823521,"Пакет подарочный, упаковка, «Вкусняшка», 19,5 х 14,5 х 8,5 см"
4515275,"Пакет подарочный ламинированный вертикальный, упаковка, «Защитнику!», S 12 х 15 х 5,5 см"
4515436,"Пакет подарочный под бутылку, упаковка, «Настоящему мужику», 36 х 13 х 10 см"
4733853,"Пакет подарочный ламинированный вертикальный, упаковка, «Стиль», ML 23 х 27 х 11,5 см"
4733833,"Пакет подарочный ламинированный вертикальный, упаковка, «Лучшему на свете», ML 23 х 27 х 11,5 см"
5187547,"Пакет подарочный ламинированный горизонтальный, упаковка, «Настоящему Защитнику», ML 27 х 23 х 11,5 см"
5187554,"Пакет подарочный ламинированный вертикальный, упаковка, «Защитнику», ML 23 х 27 х 11,5 см"
5187568,"Пакет подарочный ламинированный вертикальный, упаковка, I love you, MS 18 х 23 х 10 см"
6854298,"Пакет ламинированный ""Бокалы"" 11,5 х 14,5 х 6 см"
7010106,"Пакет подарочный, упаковка, «Самолеты», 25 х 26 х 10 см"
7039851,"Пакет подарочный, упаковка, «Женственность», 30 х 23 х 10 см"
7039852,"Пакет подарочный, упаковка, «Идеал», 30 х 23 х 10 см"
7039856,"Пакет подарочный, упаковка, «Тепло», 25 х 26 х 10 см"
7039857,"Пакет подарочный, упаковка, «Нежность», 25 х 26 х 10 см"
7059433,"Пакет подарочный ламинированный, упаковка, «Мрамор», M 26 х 30 х 9 см"
7112478,"Пакет подарочный ламинированный вертикальный, упаковка, «С праздником!», M 26 х 30 х 9 см"
7164796,"Пакет подарочный ламинированный вертикальный, упаковка, «Счастье рядом», ML 23 х 27 х 11,5 см"
7303860,"Пакет—коробка «Фуксия», 28 × 20 × 13 см"
7892396,"Пакет подарочный ламинированный вертикальный, упаковка, «Самому лучшему», ML 21 х 25 х 8 см"
10544119,"Пакет подарочный ""Паровоз"", 26 х 32 х 12 см. Новый год"
10398484,"Пакет подарочный ""Братья гномы"", 26 х 32 х 12 см. Новый год"
9679292,"Мешок подарочный с ушками «Дедушка Мороз», 12 х 11.5 см, Новый год"
9706100,"Пакет ламинированный вертикальный ""Зима время чудес!"",33 х 42 х 10 см. Новый год"
10544122,"Пакет подарочный ""Глинтвейн"", 26 х 32 х 12 см. Новый год"
9924030,"Пакет подарочный, упаковка, «Для тебя», 22 х 17.5 х 8 см"
10544168,"Пакет подарочный ""Шары"", 33 х 42,5 х 15 см. Новый год"
9241793,"Пакет-коробка, 40 х 30 х 15 см ""Happy"", упаковка, Щенячий патруль"
9719886,"Новый год. Пакет подарочный, 23х17х11.5 см, упаковка, Человек-паук"
9719900,"Новый год. Пакет подарочный, 40х31х11.5 см, упаковка, Холодное сердце МИКС"
9719915,"Новый год. Пакет подарочный, 23х27х11.5 см, упаковка, Человек-паук"
9719916,"Новый год. Пакет подарочный, 23х27х11.5 см, упаковка, Минни Маус"
9719922,"Новый год. Пакет подарочный, 40х49х19 см, упаковка, Синий трактор"
7695718,"Пакет подарочный новогодний ламинированный «Магия», ML 23 х 27 х 11,5 см, Новый год"
7514908,"Пакет подарочный крафт, 40х31х11.5 см, Мстители"
10224173,"Пакет подарочный ""Весна"", 18 х 22,3 х 10 см"
4569535,"Пакет подарочный ламинированный вертикальный, упаковка, «Счастья», MS 18 х 23 х 8 см"
9351820,"Пакет крафт «Радуга», нежно-розовый, 22 х 13 х 32 см, 80 г/м2, 1 шт"
4725230,"Пакет подарочный ламинированный горизонтальный, упаковка, Imagine, L 40 х 31 х 11,5 см"
6582743,"Пакет подарочный ламинированный, упаковка, «Крутой мужик», ML 21 х 25 х 8 см"
1249172,"Пакет ""Елочные украшения"", полиэтиленовый с пластиковой ручкой, 40 х 40 см, 110 мкм"
4753221,"Пакет подарочный крафтовый, упаковка, «Congratulations!», 12 х 21 х 9 см"
5013001,"Пакет подарочный новогодний с лентой «С Новым годом», 13 х 19 х 9 см, Новый год"
7695716,"Пакет подарочный новогодний ламинированный «Для тебя в Новый Год», ML 23 х 27 х 11,5 см, Новый год"
9590665,"Пакет подарочный ламинированный, упаковка, «Самой лучшей», 9 х 12 х 6,5 см"
5134127,"Пакет подарочный под бутылку, упаковка, «С 8 Марта», 36 х 13 х 10 см"
3680989,"Пакет подарочный ламинированный квадратный, упаковка, «Лишь для тебя», 14 х 14 х 9 см"
7992148,"Пакет подарочный крафтовый, упаковка, «Мужские атрибуты», 12 х 21 х 9 см"
7992146,"Пакет подарочный крафтовый, упаковка, «Тебе с любовью», 12 х 21 х 9 см"
9038715,"Пакет крафт ""Дед мороз"" 22 х 12 х 27 см"
7889215,"Пакет подарочный крафтовый, упаковка, «Мягкая моя», 12 х 21 х 9 см"
7889214,"Пакет подарочный крафтовый, упаковка, «Ты в моём сердечке», 12 х 21 х 9 см"
3929648,"Пакет—коробка, подарочная упаковка, «Настоящему мужчине», 28 х 20 х 13 см"
7164753,"Пакет подарочный ламинированный вертикальный, упаковка, «С характером», MS 18 х 23 х 10 см"
7098740,"Пакет подарочный крафтовый, упаковка, «Для тебя», 12 х 21 х 9 см"
9352491,"Пакет подарочный ламинированный с тишью, упаковка, «С Днём рождения», MS 18 х 23 х 10 см"
